"","X","Hugo_Symbol","Entrez_Gene_Id","Entrez_Gene_ID_0","RefSeq_ID_0","Accession_0","Gene_symbol","SNP","CHR","BP","TCGAsymbolEQMETABRICsymbol","refseqID","MatchingIlluminaProbeId"
"14037",15014,"RNF208",727800,727800,"NM_031297.3","NM_031297.3","RNF208",727800,9,139235105,TRUE,"NM_031297","ILMN_1722483"
"14038",15015,"RNF20",56254,56254,"NM_019592.5","NM_019592.5","RNF20",56254,9,103365267,TRUE,"NM_019592","ILMN_1710758"
"14039",15016,"RNF212",285498,285498,"NM_194439.1","NM_194439.1","RNF212",285498,4,1055621,TRUE,"NM_194439","ILMN_1787259"
"14040",15017,"RNF213",57674,57674,"NM_020914.3","NM_020914.3","RNF213",57674,17,75984392,TRUE,"NM_020914","ILMN_1749722"
"14041",15018,"RNF214",257160,257160,"NM_207343.2","NM_207343.2","RNF214",257160,11,116658723,TRUE,"NM_207343","ILMN_2357777"
"14042",15019,"RNF215",200312,200312,"NM_001017981.1","NM_001017981.1","RNF215",200312,22,29105080,TRUE,"NM_001017981","ILMN_1652313"
"14043",15020,"RNF216P1",441191,441191,"XR_001271.1","XR_001271.1","RNF216",441191,7,5787776,FALSE,"XR_001271","ILMN_1715546"
"14044",15021,"RNF216",54476,54476,"NM_207111.2","NM_207111.2","RNF216",54476,7,5626451,TRUE,"NM_207111","ILMN_1729980"
"14045",15022,"RNF217",154214,154214,"NM_152553.2","NM_152553.2","RNF217",154214,6,125446141,TRUE,"NM_152553","ILMN_1722089"
"14046",15023,"RNF219",79596,79596,"NM_024546.2","NM_024546.2","RNF219",79596,13,78086752,TRUE,"NM_024546","ILMN_2070210"
"14047",15024,"RNF220",55182,55182,"NM_018150.2","NM_018150.2","RNF220",55182,1,44889807,TRUE,"NM_018150","ILMN_1694504"
"14048",15025,"RNF222",643904,643904,"XM_938348.1","XM_938348.1","",643904,17,8237239,FALSE,"XM_938348","ILMN_1798205"
"14049",15026,"RNF24",11237,11237,"NM_007219.2","NM_007219.2","RNF24",11237,20,3862034,TRUE,"NM_007219","ILMN_1717809"
"14050",15027,"RNF25",64320,64320,"NM_022453.2","NM_022453.2","RNF25",64320,2,219237287,TRUE,"NM_022453","ILMN_1713486"
"14051",15028,"RNF26",79102,79102,"NM_032015.3","NM_032015.3","RNF26",79102,11,118712919,TRUE,"NM_032015","ILMN_1762787"
"14052",15029,"RNF2",6045,6045,"NM_007212.3","NM_007212.3","RNF2",6045,1,183338257,TRUE,"NM_007212","ILMN_1651715"
"14053",15030,"RNF31",55072,55072,"NM_017999.4","NM_017999.4","RNF31",55072,14,23699370,TRUE,"NM_017999","ILMN_1758831"
"14054",15031,"RNF32",140545,140545,"NM_030936.2","NM_030936.2","RNF32",140545,7,156162005,TRUE,"NM_030936","ILMN_2215040"
"14055",15032,"RNF34",80196,80196,"NM_025126.2","NM_025126.2","RNF34",80196,12,120345779,TRUE,"NM_025126","ILMN_1786039"
"14056",15033,"RNF38",152006,152006,"NM_022781.4","NM_022781.4","RNF38",152006,9,36326702,TRUE,"NM_022781","ILMN_1793616"
"14057",15034,"RNF39",80352,80352,"NM_170769.1","NM_170769.1","RNF39",80352,6,30146173,TRUE,"NM_170769","ILMN_1730223"
"14058",15035,"RNF40",9810,9810,"NM_014771.2","NM_014771.2","RNF40",9810,16,30693713,TRUE,"NM_014771","ILMN_1808712"
"14059",15036,"RNF41",10193,10193,"NM_194358.1","NM_194358.1","RNF41",10193,12,54893130,TRUE,"NM_194358","ILMN_1808095"
"14060",15037,"RNF43",54894,54894,"NM_017763.3","NM_017763.3","RNF43",54894,17,53786336,TRUE,"NM_017763","ILMN_1700606"
"14061",15038,"RNF44",22838,22838,"NM_014901.4","NM_014901.4","RNF44",22838,5,175886722,TRUE,"NM_014901","ILMN_1660079"
"14062",15039,"RNF4",6047,6047,"NM_002938.2","NM_002938.2","RNF4",6047,4,2486657,TRUE,"NM_002938","ILMN_1687941"
"14063",15040,"RNF5P1",286140,286140,"XR_000528.1","XR_000528.1","RNF5P1",286140,8,38577454,TRUE,"XR_000528","ILMN_1759948"
"14064",15041,"RNF5",6048,6048,"NM_006913.2","NM_006913.2","RNF5",6048,6,3555395,TRUE,"NM_006913","ILMN_2044927"
"14065",15042,"RNF6",6049,6049,"NM_183043.1","NM_183043.1","RNF6",6049,13,25693948,TRUE,"NM_183043","ILMN_1725306"
"14066",15043,"RNF7",9616,9616,"NM_183237.1","NM_183237.1","RNF7",9616,3,142947043,TRUE,"NM_183237","ILMN_1711862"
"14067",15044,"RNF8",9025,9025,"NM_003958.2","NM_003958.2","RNF8",9025,6,37470109,TRUE,"NM_003958","ILMN_1677113"
"14068",15045,"RNFT1",51136,51136,"NM_016125.3","NM_016125.3","RNFT1",51136,17,55395115,TRUE,"NM_016125","ILMN_1688606"
"14069",15046,"RNFT2",84900,84900,"NM_032814.2","NM_032814.2","RNFT2",84900,12,115775011,TRUE,"NM_032814","ILMN_1738093"
"14070",15047,"RNGTT",8732,8732,"NM_003800.3","NM_003800.3","RNGTT",8732,6,89376816,TRUE,"NM_003800","ILMN_1734198"
"14071",15048,"RNH1",6050,6050,"NM_203385.1","NM_203385.1","RNH1",6050,11,484884,TRUE,"NM_203385","ILMN_1660880"
"14072",15049,"RNLS",55328,55328,"NM_001031709.1","NM_001031709.1","RNLS",55328,10,90034874,TRUE,"NM_001031709","ILMN_1718520"
"14073",15050,"RNMTL1",55178,55178,"NM_018146.2","NM_018146.2","RNMTL1",55178,17,642434,TRUE,"NM_018146","ILMN_1689652"
"14074",15051,"RNMT",8731,8731,"NM_003799.1","NM_003799.1","RNMT",8731,18,13754305,TRUE,"NM_003799","ILMN_1769637"
"14075",15052,"RNPC3",55599,55599,"NM_017619.3","NM_017619.3","RNPC3",55599,3,70257559,TRUE,"NM_017619","ILMN_2150284"
"14076",15053,"RNPEPL1",57140,57140,"NM_018226.3","NM_018226.3","RNPEPL1",57140,2,241166648,TRUE,"NM_018226","ILMN_1694730"
"14077",15054,"RNPEP",6051,6051,"NM_020216.3","NM_020216.3","RNPEP",6051,1,200241734,TRUE,"NM_020216","ILMN_1738347"
"14078",15055,"RNPS1",10921,10921,"NM_080594.1","NM_080594.1","RNPS1",10921,16,2243401,TRUE,"NM_080594","ILMN_2375386"
"14079",15062,"LAMTOR2",28956,28956,"NM_014017.1","NM_014017.1","DQ896212",28956,1,154291791,FALSE,"NM_014017","ILMN_1756352"
"14080",15063,"ROBO1",6091,6091,"NM_002941.2","NM_002941.2","ROBO1",6091,3,79257334,TRUE,"NM_002941","ILMN_1806790"
"14081",15064,"ROBO2",6092,6092,"NM_002942.1","NM_002942.1","ROBO2",6092,3,77779026,TRUE,"NM_002942","ILMN_2189306"
"14082",15065,"ROBO3",64221,64221,"NM_022370.2","NM_022370.2","ROBO3",64221,11,124255702,TRUE,"NM_022370","ILMN_1731561"
"14083",15066,"ROBO4",54538,54538,"NM_019055.4","NM_019055.4","ROBO4",54538,11,124259644,TRUE,"NM_019055","ILMN_1665449"
"14084",15067,"ROCK1",6093,6093,"NM_005406.2","NM_005406.2","ROCK1",6093,18,16800994,TRUE,"NM_005406","ILMN_1808768"
"14085",15068,"ROCK2",9475,9475,"NM_004850.3","NM_004850.3","ROCK2",9475,2,11239766,TRUE,"NM_004850","ILMN_1659099"
"14086",15069,"PTBP3",9991,9991,"NM_005156.4","NM_005156.4","ROD1",9991,9,114021032,FALSE,"NM_005156","ILMN_2117223"
"14087",15070,"ROGDI",79641,79641,"NM_024589.1","NM_024589.1","ROGDI",79641,16,4787220,TRUE,"NM_024589","ILMN_1722738"
"14088",15071,"ROM1",6094,6094,"NM_000327.2","NM_000327.2","ROM1",6094,11,62138947,TRUE,"NM_000327","ILMN_1723743"
"14089",15072,"ROMO1",140823,140823,"NM_080748.1","NM_080748.1","ROMO1",140823,20,33752212,TRUE,"NM_080748","ILMN_1801633"
"14090",15073,"ROPN1B",152015,152015,"XM_944760.1","XM_944760.1","ROPN1B",152015,3,127178485,TRUE,"XM_944760","ILMN_1702055"
"14091",15074,"ROPN1L",83853,83853,"NM_031916.2","NM_031916.2","ROPN1L",83853,5,10514377,TRUE,"NM_031916","ILMN_1696466"
"14092",15075,"ROPN1",54763,54763,"NM_017578.2","NM_017578.2","ROPN1",54763,3,125171681,TRUE,"NM_017578","ILMN_1668766"
"14093",15076,"ROR1",4919,4919,"NM_005012.2","NM_005012.2","ROR1",4919,1,64416926,TRUE,"NM_005012","ILMN_1655904"
"14094",15077,"ROR2",4920,4920,"NM_004560.2","NM_004560.2","ROR2",4920,9,93524804,TRUE,"NM_004560","ILMN_1694426"
"14095",15078,"RORA",6095,6095,"NM_134261.1","NM_134261.1","RORA",6095,15,59308561,TRUE,"NM_134261","ILMN_1805614"
"14096",15079,"RORB",6096,6096,"NM_006914.3","NM_006914.3","RORB",6096,9,76491875,TRUE,"NM_006914","ILMN_1746658"
"14097",15080,"RORC",6097,6097,"NM_001001523.1","NM_001001523.1","RORC",6097,1,150045549,TRUE,"NM_001001523","ILMN_1734366"
"14098",15081,"ROS1",6098,6098,"NM_002944.2","NM_002944.2","ROS1",6098,6,117716376,TRUE,"NM_002944","ILMN_1811234"
"14099",15082,"LINC00632",286411,286411,"XM_932619.2","XM_932619.2","RP1-177G6.2",286411,23,139624170,FALSE,"XM_932619","ILMN_1699113"
"14100",15083,"RP1L1",94137,94137,"NM_178857.4","NM_178857.4","RP1L1",94137,8,10501412,TRUE,"NM_178857","ILMN_1742054"
"14101",15084,"RP1",6101,6101,"NM_006269.1","NM_006269.1","RP1",6101,8,55704391,TRUE,"NM_006269","ILMN_2217848"
"14102",15085,"RP2",6102,6102,"NM_006915.1","NM_006915.1","RP2",6102,23,46625624,TRUE,"NM_006915","ILMN_1659255"
"14103",15086,"RP9P",441212,441212,"XM_933863.1","XM_933863.1","BQ188360",441212,7,32922491,FALSE,"XM_933863","ILMN_1747466"
"14104",15087,"RP9",6100,6100,"NM_203288.1","NM_203288.1","RP9",6100,7,33100996,TRUE,"NM_203288","ILMN_1687922"
"14105",15088,"RPA1",6117,6117,"NM_002945.2","NM_002945.2","RPA1",6117,17,1747471,TRUE,"NM_002945","ILMN_1795719"
"14106",15089,"RPA2",6118,6118,"NM_002946.3","NM_002946.3","RPA2",6118,1,28090737,TRUE,"NM_002946","ILMN_1753582"
"14107",15090,"RPA3",6119,6119,"NM_002947.3","NM_002947.3","RPA3",6119,7,7644090,TRUE,"NM_002947","ILMN_1716895"
"14108",15091,"RPA4",29935,29935,"NM_013347.2","NM_013347.2","RPA4",29935,23,96026706,TRUE,"NM_013347","ILMN_1798880"
"14109",15092,"RPAIN",84268,84268,"NM_032308.1","NM_032308.1","RIP",84268,17,5272254,FALSE,"NM_032308","ILMN_2323774"
"14110",15093,"RPAP1",26015,26015,"NM_015540.2","NM_015540.2","RPAP1",26015,15,39596943,TRUE,"NM_015540","ILMN_1713605"
"14111",15094,"RPAP2",79871,79871,"NM_024813.1","NM_024813.1","RPAP2",79871,1,92626111,TRUE,"NM_024813","ILMN_1657754"
"14112",15095,"RPAP3",79657,79657,"NM_024604.1","NM_024604.1","RPAP3",79657,12,46343584,TRUE,"NM_024604","ILMN_1766916"
"14113",15096,"RPE65",6121,6121,"NM_000329.2","NM_000329.2","RPE65",6121,1,68668083,TRUE,"NM_000329","ILMN_1686770"
"14114",15097,"RPE",6120,6120,"NM_006916.1","NM_006916.1","RPE",6120,2,210589199,TRUE,"NM_006916","ILMN_1699476"
"14115",15098,"RPF1",80135,80135,"NM_025065.6","NM_025065.6","BXDC5",80135,1,84734629,FALSE,"NM_025065","ILMN_1655734"
"14116",15099,"RPF2",84154,84154,"NM_032194.1","NM_032194.1","BXDC1",84154,6,111452156,FALSE,"NM_032194","ILMN_1664167"
"14117",15100,"RPGRIP1L",23322,23322,"NM_015272.2","NM_015272.2","RPGRIP1L",23322,16,52192584,TRUE,"NM_015272","ILMN_1677581"
"14118",15101,"RPGRIP1",57096,57096,"NM_020366.3","NM_020366.3","RPGRIP1",57096,14,20889128,TRUE,"NM_020366","ILMN_1803739"
"14119",15102,"RPGR",6103,6103,"NM_001023582.1","NM_001023582.1","RPGR",6103,23,38013887,TRUE,"NM_001023582","ILMN_1768097"
"14120",15103,"RPH3AL",9501,9501,"NM_006987.2","NM_006987.2","RPH3AL",9501,17,62732,TRUE,"NM_006987","ILMN_1693717"
"14121",15104,"RPH3A",22895,22895,"NM_014954.2","NM_014954.2","KIAA0985",22895,12,111819597,FALSE,"NM_014954","ILMN_1663356"
"14122",15105,"RPIA",22934,22934,"NM_144563.2","NM_144563.2","RPIA",22934,2,88831355,TRUE,"NM_144563","ILMN_1714809"
"14123",15106,"RPL10A",4736,4736,"NM_007104.4","NM_007104.4","RPL10A",4736,6,35544175,TRUE,"NM_007104","ILMN_1808041"
"14124",15107,"RPL10L",140801,140801,"NM_080746.2","NM_080746.2","RPL10L",140801,14,46190019,TRUE,"NM_080746","ILMN_1737709"
"14125",15108,"RPL10",6134,6134,"NM_006013.2","NM_006013.2","RPL10",6134,23,153282529,TRUE,"NM_006013","ILMN_1712250"
"14126",15109,"RPL11",6135,6135,"NM_000975.2","NM_000975.2","RPL11",6135,1,23894954,TRUE,"NM_000975","ILMN_1672446"
"14127",15110,"RPL12",6136,6136,"NM_000976.2","NM_000976.2","RPL12",6136,9,129253453,TRUE,"NM_000976","ILMN_1653469"
"14128",15111,"RPL13AP17",399670,399670,"NM_203308.1","NM_203308.1","RPL13A_6_816",399670,7,77826629,FALSE,"NM_203308","ILMN_1749234"
"14129",15112,"RPL13AP20",387841,387841,"XM_932678.1","XM_932678.1","AX747844",387841,12,45886055,FALSE,"XM_932678","ILMN_1674983"
"14130",15113,"RPL13AP3",645683,645683,"XR_018261.1","XR_018261.1","RPL13AP3",645683,14,55303105,TRUE,"XR_018261","ILMN_1659771"
"14131",15114,"RPL13AP6",644511,644511,"XM_941634.2","XM_941634.2","RPL13a",644511,19,54685622,FALSE,"XM_941634","ILMN_1789809"
"14132",15115,"RPL13A",23521,23521,"NM_012423.2","NM_012423.2","RPL13A",23521,19,54687003,TRUE,"NM_012423","ILMN_1713369"
"14133",15116,"RPL13P5",283345,283345,"NR_002803.1","NR_002803.1","LRRC23",283345,12,6863609,FALSE,"NR_002803","ILMN_2130180"
"14134",15117,"RPL13",6137,6137,"NM_033251.1","NM_033251.1","RPL13",6137,16,88157089,TRUE,"NM_033251","ILMN_2413278"
"14135",15118,"RPL14",9045,9045,"NM_001034996.1","NM_001034996.1","RPL14",9045,3,40478806,TRUE,"NM_001034996","ILMN_1726460"
"14136",15119,"RPL15",6138,6138,"NM_002948.2","NM_002948.2","RPL15",6138,3,23936847,TRUE,"NM_002948","ILMN_1762747"
"14137",15120,"RPL17",6139,6139,"NM_001035006.1","NM_001035006.1","RPL17",6139,18,45271912,TRUE,"NM_001035006","ILMN_1655422"
"14138",15121,"RPL18A",6142,6142,"NM_000980.2","NM_000980.2","RPL18A",6142,19,17835098,TRUE,"NM_000980","ILMN_2141452"
"14139",15122,"RPL18",6141,6141,"NM_000979.2","NM_000979.2","RPL18",6141,19,53810444,TRUE,"NM_000979","ILMN_2230624"
"14140",15124,"RPL19",6143,6143,"NM_000981.3","NM_000981.3","RPL19",6143,17,34612213,TRUE,"NM_000981","ILMN_1701832"
"14141",15125,"RPL21P44",402176,402176,"NM_001011538.2","NM_001011538.2","RPL21P44",402176,4,54546802,TRUE,"NM_001011538","ILMN_1723909"
"14142",15126,"RPL21",6144,6144,"NM_000982.3","NM_000982.3","RPL21",6144,13,26723708,TRUE,"NM_000982","ILMN_2290808"
"14143",15127,"RPL22L1",200916,200916,"NM_001099645.1","NM_001099645.1","RPL22L1",200916,3,172065629,TRUE,"NM_001099645","ILMN_1797764"
"14144",15128,"RPL22",6146,6146,"NM_000983.3","NM_000983.3","RPL22",6146,1,6168170,TRUE,"NM_000983","ILMN_2079386"
"14145",15129,"RPL23AP32",56969,56969,"NR_002229.1","NR_002229.1","RPL23A_9_220",56969,2,54610189,FALSE,"NR_002229","ILMN_1752897"
"14146",15130,"RPL23AP53",644128,644128,"XM_927344.1","XM_927344.1","RPL23AP53",644128,8,148719,TRUE,"XM_927344","ILMN_1734880"
"14147",15131,"RPL23AP64",649946,649946,"XM_939026.1","XM_939026.1","RPL23A_25_1182",649946,11,118379043,FALSE,"XM_939026","ILMN_2181241"
"14148",15132,"RPL23AP7",118433,118433,"NR_000029.1","NR_000029.1","MGC70863",118433,2,114099658,FALSE,"NR_000029","ILMN_2222750"
"14149",15133,"RPL23AP82",284942,284942,"NM_203477.1","NM_203477.1","MGC70863",284942,22,49568562,FALSE,"NM_203477","ILMN_1654823"
"14150",15134,"RPL23A",6147,6147,"NM_000984.5","NM_000984.5","RPL23A",6147,17,24075285,TRUE,"NM_000984","ILMN_1788607"
"14151",15136,"RPL23",9349,9349,"NM_000978.3","NM_000978.3","RPL23",9349,17,34260225,TRUE,"NM_000978","ILMN_1755115"
"14152",15137,"RPL24",6152,6152,"NM_000986.3","NM_000986.3","RPL24",6152,3,102888219,TRUE,"NM_000986","ILMN_2160388"
"14153",15138,"RPL26L1",51121,51121,"NM_016093.2","NM_016093.2","RPL26L1",51121,5,172328159,TRUE,"NM_016093","ILMN_1776586"
"14154",15139,"RPL26",6154,6154,"NM_000987.3","NM_000987.3","RPL26",6154,17,8227217,TRUE,"NM_000987","ILMN_1731546"
"14155",15140,"RPL27A",6157,6157,"NM_000990.2","NM_000990.2","RPL27A",6157,11,8661350,TRUE,"NM_000990","ILMN_1713086"
"14156",15141,"RPL27",6155,6155,"NM_000988.3","NM_000988.3","RPL27",6155,17,38405527,TRUE,"NM_000988","ILMN_1656807"
"14157",15142,"RPL28",6158,6158,"NM_000991.3","NM_000991.3","RPL28",6158,19,60595056,TRUE,"NM_000991","ILMN_1673509"
"14158",15143,"RPL29P2",118432,118432,"NR_002778.1","NR_002778.1","RPL29P2",118432,17,7598522,TRUE,"NR_002778","ILMN_2104409"
"14159",15144,"RPL29",6159,6159,"NM_000992.2","NM_000992.2","RPL29",6159,3,52004972,TRUE,"NM_000992","ILMN_1771051"
"14160",15145,"RPL30",6156,6156,"NM_000989.2","NM_000989.2","RPL30",6156,8,99126777,TRUE,"NM_000989","ILMN_1754303"
"14161",15146,"RPL31P11",641311,641311,"NR_002595.1","NR_002595.1","RPL31_1_108",641311,1,159920312,FALSE,"NR_002595","ILMN_1745171"
"14162",15147,"RPL31",6160,6160,"NM_000993.4","NM_000993.4","RPL31",6160,2,100985200,TRUE,"NM_000993","ILMN_1754195"
"14163",15148,"RPL32P3",132241,132241,"XM_379215.2","XM_379215.2","RPL32P3",132241,3,130588580,TRUE,"XM_379215","ILMN_1701247"
"14164",15149,"RPL32",6161,6161,"NM_001007073.1","NM_001007073.1","RPL32",6161,3,12851966,TRUE,"NM_001007073","ILMN_1663799"
"14165",15150,"RPL34",6164,6164,"NM_033625.2","NM_033625.2","RPL34",6164,4,109761291,TRUE,"NM_033625","ILMN_1774823"
"14166",15151,"RPL35A",6165,6165,"NM_000996.2","NM_000996.2","RPL35A",6165,3,199161480,TRUE,"NM_000996","ILMN_1756360"
"14167",15152,"RPL35",11224,11224,"NM_007209.3","NM_007209.3","RPL35",11224,9,126660001,TRUE,"NM_007209","ILMN_2142815"
"14168",15153,"RPL36AL",6166,6166,"NM_001001.3","NM_001001.3","RPL36AL",6166,14,49155562,TRUE,"NM_001001","ILMN_2189933"
"14169",15154,"RPL36A",6173,6173,"NM_021029.4","NM_021029.4","RPL36A",6173,23,100532628,TRUE,"NM_021029","ILMN_2112811"
"14170",15155,"RPL36",25873,25873,"NM_015414.2","NM_015414.2","RPL36",25873,19,5641457,TRUE,"NM_015414","ILMN_1685088"
"14171",15156,"RPL37A",6168,6168,"NM_000998.4","NM_000998.4","RPL37A",6168,2,217071843,TRUE,"NM_000998","ILMN_2051519"
"14172",15157,"RPL37",6167,6167,"NM_000997.4","NM_000997.4","RPL37",6167,5,40867478,TRUE,"NM_000997","ILMN_1800796"
"14173",15158,"RPL38",6169,6169,"NM_001035258.1","NM_001035258.1","RPL38",6169,17,69711903,TRUE,"NM_001035258","ILMN_1765043"
"14174",15159,"RPL39L",116832,116832,"NM_052969.1","NM_052969.1","RPL39L",116832,3,188339747,TRUE,"NM_052969","ILMN_1712413"
"14175",15160,"RPL39",6170,6170,"NM_001000.2","NM_001000.2","RPL39",6170,23,118809594,TRUE,"NM_001000","ILMN_1737015"
"14176",15161,"RPL3L",6123,6123,"NM_005061.2","NM_005061.2","RPL3L",6123,16,1935845,TRUE,"NM_005061","ILMN_1775175"
"14177",15162,"RPL3",6122,6122,"NM_001033853.1","NM_001033853.1","RPL3",6122,22,38040660,TRUE,"NM_001033853","ILMN_2319994"
"14178",15163,"RPL41",6171,6171,"NM_001035267.1","NM_001035267.1","RPL41",6171,12,54797582,TRUE,"NM_001035267","ILMN_2331890"
"14179",15164,"RPL4",6124,6124,"NM_000968.2","NM_000968.2","EPB49",6124,8,21995632,FALSE,"NM_000968","ILMN_1752285"
"14180",15165,"RPL5",6125,6125,"NM_000969.3","NM_000969.3","RPL5",6125,1,93080013,TRUE,"NM_000969","ILMN_2087080"
"14181",15166,"RPL6",6128,6128,"NM_001024662.1","NM_001024662.1","RPL6",6128,12,111328499,TRUE,"NM_001024662","ILMN_1717490"
"14182",15167,"RPL7A",6130,6130,"NM_000972.2","NM_000972.2","RPL7A",6130,9,135207324,TRUE,"NM_000972","ILMN_1740749"
"14183",15168,"RPL7L1",285855,285855,"NM_198486.2","NM_198486.2","RPL7L1",285855,6,42962219,TRUE,"NM_198486","ILMN_2220320"
"14184",15169,"RPL7",6129,6129,"NM_000971.3","NM_000971.3","RPL7",6129,8,74366566,TRUE,"NM_000971","ILMN_1815292"
"14185",15170,"RPL8",6132,6132,"NM_033301.1","NM_033301.1","RPL8",6132,8,145986626,TRUE,"NM_033301","ILMN_1811433"
"14186",15171,"RPL9",6133,6133,"NM_001024921.2","NM_001024921.2","RPL9",6133,4,39136490,TRUE,"NM_001024921","ILMN_1729033"
"14187",15172,"RPLP0P2",113157,113157,"NR_002775.1","NR_002775.1","RPLP0P2",113157,11,61162927,TRUE,"NR_002775","ILMN_2208491"
"14188",15173,"RPLP0",6175,6175,"NM_001002.3","NM_001002.3","RPLP0",6175,12,119123277,TRUE,"NM_001002","ILMN_1745075"
"14189",15174,"RPLP1",6176,6176,"NM_001003.2","NM_001003.2","RPLP1",6176,15,67533066,TRUE,"NM_001003","ILMN_1689725"
"14190",15175,"RPLP2",6181,6181,"NM_001004.2","NM_001004.2","RPLP2",6181,11,802824,TRUE,"NM_001004","ILMN_1755733"
"14191",15176,"RPN1",6184,6184,"NM_002950.3","NM_002950.3","RPN1",6184,3,129821864,TRUE,"NM_002950","ILMN_1660533"
"14192",15177,"RPN2",6185,6185,"NM_002951.2","NM_002951.2","RPN2",6185,20,35298516,TRUE,"NM_002951","ILMN_1693421"
"14193",15178,"RPP14",11102,11102,"NM_007042.1","NM_007042.1","RPP14",11102,3,58278999,TRUE,"NM_007042","ILMN_1725969"
"14194",15179,"RPP21",79897,79897,"NM_024839.1","NM_024839.1","RPP21",79897,6,30422501,TRUE,"NM_024839","ILMN_2186597"
"14195",15180,"RPP25",54913,54913,"NM_017793.2","NM_017793.2","RPP25",54913,15,73035035,TRUE,"NM_017793","ILMN_1695271"
"14196",15181,"RPP30",10556,10556,"NM_006413.2","NM_006413.2","RPP30",10556,10,92651711,TRUE,"NM_006413","ILMN_1792283"
"14197",15182,"RPP38",10557,10557,"NM_001097590.1","NM_001097590.1","RPP38",10557,10,15185826,TRUE,"NM_001097590","ILMN_1680386"
"14198",15183,"RPP40",10799,10799,"NM_006638.2","NM_006638.2","RPP40",10799,6,4940339,TRUE,"NM_006638","ILMN_1810423"
"14199",15184,"RPPH1",85495,85495,"NR_002312.1","NR_002312.1","RPPH1",85495,14,19881096,TRUE,"NR_002312","ILMN_1704056"
"14200",15185,"RPRD1A",55197,55197,"NM_018170.2","NM_018170.2","RPRD1A",55197,18,31823923,TRUE,"NM_018170","ILMN_1764207"
"14201",15186,"RPRD1B",58490,58490,"NM_021215.2","NM_021215.2","AW297059",58490,20,36154414,FALSE,"NM_021215","ILMN_1765400"
"14202",15187,"RPRD2",23248,23248,"NM_015203.2","NM_015203.2","KIAA0460",23248,1,148712294,FALSE,"NM_015203","ILMN_1705733"
"14203",15188,"RPRML",388394,388394,"NM_203400.1","NM_203400.1","RPRML",388394,17,42410588,TRUE,"NM_203400","ILMN_1676504"
"14204",15189,"RPRM",56475,56475,"NM_019845.2","NM_019845.2","RPRM",56475,2,154042188,TRUE,"NM_019845","ILMN_1665425"
"14205",15190,"RPS10P7",376693,376693,"XR_017819.1","XR_017819.1","LOC376693",376693,1,199756384,FALSE,"XR_017819","ILMN_1805348"
"14206",15191,"RPS10",6204,6204,"NM_001014.3","NM_001014.3","RPS10",6204,6,34494128,TRUE,"NM_001014","ILMN_1686954"
"14207",15192,"RPS11",6205,6205,"NM_001015.3","NM_001015.3","RPS11",6205,19,54692654,TRUE,"NM_001015","ILMN_1740587"
"14208",15193,"RPS12",6206,6206,"NM_001016.3","NM_001016.3","RPS12",6206,6,133177885,TRUE,"NM_001016","ILMN_1782621"
"14209",15194,"RPS13",6207,6207,"NM_001017.2","NM_001017.2","RPS13",6207,11,17055306,TRUE,"NM_001017","ILMN_1777344"
"14210",15195,"RPS14",6208,6208,"NM_001025070.1","NM_001025070.1","RPS14",6208,5,149806620,TRUE,"NM_001025070","ILMN_1666635"
"14211",15197,"RPS15A",6210,6210,"NM_001030009.1","NM_001030009.1","RPS15A",6210,16,18709135,TRUE,"NM_001030009","ILMN_2255310"
"14212",15198,"RPS15",6209,6209,"NM_001018.3","NM_001018.3","RPS15",6209,19,1391139,TRUE,"NM_001018","ILMN_2219131"
"14213",15199,"RPS16",6217,6217,"NM_001020.4","NM_001020.4","RPS16",6217,19,44615756,TRUE,"NM_001020","ILMN_1651850"
"14214",15200,"RPS17",6218,6218,"NM_001021.3","NM_001021.3","RPS17",6218,15,80611904,TRUE,"NM_001021","ILMN_2207539"
"14215",15201,"RPS18",6222,6222,"NM_022551.2","NM_022551.2","RPS18",6222,6,4430178,TRUE,"NM_022551","ILMN_1753534"
"14216",15202,"RPS19BP1",91582,91582,"NM_194326.2","NM_194326.2","RPS19BP1",91582,22,38255330,TRUE,"NM_194326","ILMN_2177965"
"14217",15203,"RPS19",6223,6223,"NM_001022.3","NM_001022.3","RPS19",6223,19,47065641,TRUE,"NM_001022","ILMN_1784717"
"14218",15204,"RPS20",6224,6224,"NM_001023.2","NM_001023.2","RPS20",6224,8,57149502,TRUE,"NM_001023","ILMN_1701596"
"14219",15205,"RPS21",6227,6227,"NM_001024.3","NM_001024.3","RPS21",6227,20,60395546,TRUE,"NM_001024","ILMN_1800573"
"14220",15206,"RPS23",6228,6228,"NM_001025.4","NM_001025.4","RPS23",6228,5,81605069,TRUE,"NM_001025","ILMN_1772459"
