"Hugo_Symbol","AgeAssociatedVennSet"
"SPRED1","Lung and Breast_TCGA and Breast_MB"
"SRM","Lung and Breast_TCGA and Breast_MB"
"SVEP1","Lung and Breast_TCGA and Breast_MB"
"TACC1","Lung and Breast_TCGA and Breast_MB"
"TACC3","Lung and Breast_TCGA and Breast_MB"
"TAPT1","Lung and Breast_TCGA and Breast_MB"
"TLE4","Lung and Breast_TCGA and Breast_MB"
"TPRN","Lung and Breast_TCGA and Breast_MB"
"TRIP13","Lung and Breast_TCGA and Breast_MB"
"TROAP","Lung and Breast_TCGA and Breast_MB"
"TSPYL1","Lung and Breast_TCGA and Breast_MB"
"TTYH1","Lung and Breast_TCGA and Breast_MB"
"TUBB3","Lung and Breast_TCGA and Breast_MB"
"UBE2C","Lung and Breast_TCGA and Breast_MB"
"WDR86","Lung and Breast_TCGA and Breast_MB"
"ZNF695","Lung and Breast_TCGA and Breast_MB"
"ACSL5","Lung and Breast_MB"
"ALCAM","Lung and Breast_MB"
"ALYREF","Lung and Breast_MB"
"ANKRD13D","Lung and Breast_MB"
"APOBEC3G","Lung and Breast_MB"
"ARHGAP25","Lung and Breast_MB"
"ARHGAP39","Lung and Breast_MB"
"B4GALNT4","Lung and Breast_MB"
"BANK1","Lung and Breast_MB"
"BCL2L12","Lung and Breast_MB"
"BRIX1","Lung and Breast_MB"
"C4A","Lung and Breast_MB"
"CASP1","Lung and Breast_MB"
"CBS","Lung and Breast_MB"
"CBX7","Lung and Breast_MB"
"CD59","Lung and Breast_MB"
"CHST4","Lung and Breast_MB"
"CKS2","Lung and Breast_MB"
"CNFN","Lung and Breast_MB"
"COASY","Lung and Breast_MB"
"CPQ","Lung and Breast_MB"
"CPVL","Lung and Breast_MB"
"CREBRF","Lung and Breast_MB"
"CST2","Lung and Breast_MB"
"CX3CR1","Lung and Breast_MB"
"CYFIP2","Lung and Breast_MB"
"DAB2","Lung and Breast_MB"
"DLL3","Lung and Breast_MB"
"DOCK2","Lung and Breast_MB"
"DOCK8","Lung and Breast_MB"
"E4F1","Lung and Breast_MB"
"ECE2","Lung and Breast_MB"
"EEF1A2","Lung and Breast_MB"
"EVI2B","Lung and Breast_MB"
"FAM136A","Lung and Breast_MB"
"FAM195A","Lung and Breast_MB"
"FAM96B","Lung and Breast_MB"
"FGL2","Lung and Breast_MB"
"FLAD1","Lung and Breast_MB"
"FYB","Lung and Breast_MB"
"GALC","Lung and Breast_MB"
"GALNT10","Lung and Breast_MB"
"GIMAP4","Lung and Breast_MB"
"GIMAP8","Lung and Breast_MB"
"GZMK","Lung and Breast_MB"
"H2AFJ","Lung and Breast_MB"
"HDHD2","Lung and Breast_MB"
"HES4","Lung and Breast_MB"
"HLA-B","Lung and Breast_MB"
"HLA-E","Lung and Breast_MB"
"HMBS","Lung and Breast_MB"
"IL37","Lung and Breast_MB"
"INMT","Lung and Breast_MB"
"INO80E","Lung and Breast_MB"
"IRF8","Lung and Breast_MB"
"KCNK12","Lung and Breast_MB"
"KIFC2","Lung and Breast_MB"
"LAMP5","Lung and Breast_MB"
"LCP1","Lung and Breast_MB"
"LRMP","Lung and Breast_MB"
"LRRC31","Lung and Breast_MB"
"LRRC4C","Lung and Breast_MB"
"LSM7","Lung and Breast_MB"
"LTA","Lung and Breast_MB"
"LYZ","Lung and Breast_MB"
"MBNL1","Lung and Breast_MB"
"MOXD1","Lung and Breast_MB"
"MRPL12","Lung and Breast_MB"
"MRPS21","Lung and Breast_MB"
"MS4A6A","Lung and Breast_MB"
"NAPSB","Lung and Breast_MB"
"NCAM2","Lung and Breast_MB"
"NDRG2","Lung and Breast_MB"
"NFE2L3","Lung and Breast_MB"
"NFIX","Lung and Breast_MB"
"NUDT1","Lung and Breast_MB"
"PAFAH1B3","Lung and Breast_MB"
"PAM16","Lung and Breast_MB"
"PCNX","Lung and Breast_MB"
"PKHD1","Lung and Breast_MB"
"PLEK","Lung and Breast_MB"
"PPIH","Lung and Breast_MB"
"PRKCB","Lung and Breast_MB"
"PTGDS","Lung and Breast_MB"
"PTGER4","Lung and Breast_MB"
"PURA","Lung and Breast_MB"
"PUS1","Lung and Breast_MB"
"RCOR2","Lung and Breast_MB"
"RHPN1","Lung and Breast_MB"
"RNASE6","Lung and Breast_MB"
"RTCA","Lung and Breast_MB"
"RTN1","Lung and Breast_MB"
"SLC52A2","Lung and Breast_MB"
"SLC7A5","Lung and Breast_MB"
"SMG5","Lung and Breast_MB"
"SPOP","Lung and Breast_MB"
"STX7","Lung and Breast_MB"
"SULT2B1","Lung and Breast_MB"
"SYNJ2BP","Lung and Breast_MB"
"TAF6","Lung and Breast_MB"
"TGFBR2","Lung and Breast_MB"
"TLR8","Lung and Breast_MB"
"TMED10","Lung and Breast_MB"
"TMEM119","Lung and Breast_MB"
"TNFSF13B","Lung and Breast_MB"
"TOMM40","Lung and Breast_MB"
"TRIM22","Lung and Breast_MB"
"TSPAN8","Lung and Breast_MB"
"UBE2T","Lung and Breast_MB"
"VWA2","Lung and Breast_MB"
"ZMIZ2","Lung and Breast_MB"
"ZNF763","Lung and Breast_MB"
"ZNF91","Lung and Breast_MB"
"ADPRH","Lung and Breast_TCGA"
"AKAP13","Lung and Breast_TCGA"
"ARHGAP24","Lung and Breast_TCGA"
"ARHGAP31","Lung and Breast_TCGA"
"ARHGDIB","Lung and Breast_TCGA"
"ARHGEF39","Lung and Breast_TCGA"
"B4GALT2","Lung and Breast_TCGA"
"BTLA","Lung and Breast_TCGA"
"BTN3A3","Lung and Breast_TCGA"
"C7ORF31","Lung and Breast_TCGA"
"CA3","Lung and Breast_TCGA"
"CABLES2","Lung and Breast_TCGA"
"CAMK2D","Lung and Breast_TCGA"
"CARD6","Lung and Breast_TCGA"
"CASKIN1","Lung and Breast_TCGA"
"CCDC138","Lung and Breast_TCGA"
"CCDC150","Lung and Breast_TCGA"
"CCR6","Lung and Breast_TCGA"
"CD28","Lung and Breast_TCGA"
"CD40LG","Lung and Breast_TCGA"
"CD5","Lung and Breast_TCGA"
"CDC25C","Lung and Breast_TCGA"
"CEBPA","Lung and Breast_TCGA"
"CHRDL1","Lung and Breast_TCGA"
"CLN5","Lung and Breast_TCGA"
"CYP7B1","Lung and Breast_TCGA"
"DNMT3A","Lung and Breast_TCGA"
"DNMT3B","Lung and Breast_TCGA"
"DSCC1","Lung and Breast_TCGA"
"DTX4","Lung and Breast_TCGA"
"EME1","Lung and Breast_TCGA"
"FAM114A2","Lung and Breast_TCGA"
"FAM72B","Lung and Breast_TCGA"
"FANCA","Lung and Breast_TCGA"
"FANCG","Lung and Breast_TCGA"
"FAT4","Lung and Breast_TCGA"
"FCHO2","Lung and Breast_TCGA"
"FLT3","Lung and Breast_TCGA"
"FRY","Lung and Breast_TCGA"
"GNG2","Lung and Breast_TCGA"
"GPC2","Lung and Breast_TCGA"
"HAUS8","Lung and Breast_TCGA"
"HIST1H2AM","Lung and Breast_TCGA"
"HIST1H2BH","Lung and Breast_TCGA"
"HIST1H3D","Lung and Breast_TCGA"
"HLF","Lung and Breast_TCGA"
"HPDL","Lung and Breast_TCGA"
"IL16","Lung and Breast_TCGA"
"ITGA2","Lung and Breast_TCGA"
"JAZF1","Lung and Breast_TCGA"
"KANSL1L","Lung and Breast_TCGA"
"KIF18B","Lung and Breast_TCGA"
"KLRG1","Lung and Breast_TCGA"
"LINC01140","Lung and Breast_TCGA"
"MAGIX","Lung and Breast_TCGA"
"METTL7B","Lung and Breast_TCGA"
"MORF4L2","Lung and Breast_TCGA"
"MTBP","Lung and Breast_TCGA"
"MTF2","Lung and Breast_TCGA"
"MYBL2","Lung and Breast_TCGA"
"NCAPG2","Lung and Breast_TCGA"
"NOC2L","Lung and Breast_TCGA"
"NRTN","Lung and Breast_TCGA"
"NUDT12","Lung and Breast_TCGA"
"NUF2","Lung and Breast_TCGA"
"OLFM1","Lung and Breast_TCGA"
"PEX12","Lung and Breast_TCGA"
"PIF1","Lung and Breast_TCGA"
"POLD1","Lung and Breast_TCGA"
"PRSS12","Lung and Breast_TCGA"
"RABGAP1L","Lung and Breast_TCGA"
"RAD54B","Lung and Breast_TCGA"
"RCC1","Lung and Breast_TCGA"
"RCSD1","Lung and Breast_TCGA"
"RETSAT","Lung and Breast_TCGA"
"RP9P","Lung and Breast_TCGA"
"SASS6","Lung and Breast_TCGA"
"SEMA5B","Lung and Breast_TCGA"
"SLC29A2","Lung and Breast_TCGA"
"SLC41A1","Lung and Breast_TCGA"
"SMCO3","Lung and Breast_TCGA"
"SNHG3","Lung and Breast_TCGA"
"TFR2","Lung and Breast_TCGA"
"TMEM189","Lung and Breast_TCGA"
"TNFSF13","Lung and Breast_TCGA"
"TONSL","Lung and Breast_TCGA"
"TULP3","Lung and Breast_TCGA"
"XRCC2","Lung and Breast_TCGA"
"ZC4H2","Lung and Breast_TCGA"
"ZDHHC18","Lung and Breast_TCGA"
"ZNF597","Lung and Breast_TCGA"
"ZYG11A","Lung and Breast_TCGA"
"ALDH1B1","Thyroid and Breast_TCGA"
"ATF7IP2","Thyroid and Breast_TCGA"
"ATP11A","Thyroid and Breast_TCGA"
"B3GNT7","Thyroid and Breast_TCGA"
"BACE1","Thyroid and Breast_TCGA"
"C15ORF41","Thyroid and Breast_TCGA"
"C3ORF18","Thyroid and Breast_TCGA"
"C4ORF19","Thyroid and Breast_TCGA"
"CD200","Thyroid and Breast_TCGA"
"CD8B","Thyroid and Breast_TCGA"
"CHST2","Thyroid and Breast_TCGA"
"CNTRL","Thyroid and Breast_TCGA"
"DGKD","Thyroid and Breast_TCGA"
"DPP4","Thyroid and Breast_TCGA"
"FAM101A","Thyroid and Breast_TCGA"
"FAM81A","Thyroid and Breast_TCGA"
"FAS","Thyroid and Breast_TCGA"
"FLYWCH1","Thyroid and Breast_TCGA"
"FOLH1","Thyroid and Breast_TCGA"
"IL1RAP","Thyroid and Breast_TCGA"
"INHBB","Thyroid and Breast_TCGA"
"KIF18A","Thyroid and Breast_TCGA"
"KLF5","Thyroid and Breast_TCGA"
"LGR4","Thyroid and Breast_TCGA"
"LRP4","Thyroid and Breast_TCGA"
"MGA","Thyroid and Breast_TCGA"
"MRC2","Thyroid and Breast_TCGA"
"MSL3P1","Thyroid and Breast_TCGA"
"NAV2","Thyroid and Breast_TCGA"
"PAQR8","Thyroid and Breast_TCGA"
"PCNXL2","Thyroid and Breast_TCGA"
"PHYH","Thyroid and Breast_TCGA"
"PLEKHG2","Thyroid and Breast_TCGA"
"POMC","Thyroid and Breast_TCGA"
"PPP4R1L","Thyroid and Breast_TCGA"
"RNF217","Thyroid and Breast_TCGA"
"SDC2","Thyroid and Breast_TCGA"
"SDC3","Thyroid and Breast_TCGA"
"SERPINB9","Thyroid and Breast_TCGA"
"SGCB","Thyroid and Breast_TCGA"
"SNTA1","Thyroid and Breast_TCGA"
"SPEF1","Thyroid and Breast_TCGA"
"STK17A","Thyroid and Breast_TCGA"
"SULT1C2","Thyroid and Breast_TCGA"
"TET3","Thyroid and Breast_TCGA"
"TIPARP","Thyroid and Breast_TCGA"
"TMEM255A","Thyroid and Breast_TCGA"
"TMEM63C","Thyroid and Breast_TCGA"
"UACA","Thyroid and Breast_TCGA"
"VSTM4","Thyroid and Breast_TCGA"
"YPEL4","Thyroid and Breast_TCGA"
"ZFAND5","Thyroid and Breast_TCGA"
"ZFHX4","Thyroid and Breast_TCGA"
"ZKSCAN7","Thyroid and Breast_TCGA"
"ZNF300P1","Thyroid and Breast_TCGA"
"ABCA1","Thyroid and Breast_MB"
"ADGRE5","Thyroid and Breast_MB"
"ANGPT1","Thyroid and Breast_MB"
"ANO10","Thyroid and Breast_MB"
"APOC1","Thyroid and Breast_MB"
"APOE","Thyroid and Breast_MB"
"ATP6V0E2","Thyroid and Breast_MB"
"BDH1","Thyroid and Breast_MB"
"BIRC2","Thyroid and Breast_MB"
"BMPR1B","Thyroid and Breast_MB"
"CCL28","Thyroid and Breast_MB"
"CLSTN2","Thyroid and Breast_MB"
"DNAJA1","Thyroid and Breast_MB"
"DNALI1","Thyroid and Breast_MB"
"EMILIN2","Thyroid and Breast_MB"
"ENO2","Thyroid and Breast_MB"
"EPN3","Thyroid and Breast_MB"
"EPSTI1","Thyroid and Breast_MB"
"FCRLB","Thyroid and Breast_MB"
"GAA","Thyroid and Breast_MB"
"GPI","Thyroid and Breast_MB"
"HIST1H2AC","Thyroid and Breast_MB"
"HIST2H2BE","Thyroid and Breast_MB"
"HRASLS","Thyroid and Breast_MB"
"IFI44","Thyroid and Breast_MB"
"IL20RA","Thyroid and Breast_MB"
"LASP1","Thyroid and Breast_MB"
"LRRC15","Thyroid and Breast_MB"
"MALL","Thyroid and Breast_MB"
"MPZL2","Thyroid and Breast_MB"
"MRPL15","Thyroid and Breast_MB"
"NIPAL3","Thyroid and Breast_MB"
"NMB","Thyroid and Breast_MB"
"NME4","Thyroid and Breast_MB"
"NMNAT3","Thyroid and Breast_MB"
"NOL3","Thyroid and Breast_MB"
"PCOLCE2","Thyroid and Breast_MB"
"PDCD4","Thyroid and Breast_MB"
"PLIN2","Thyroid and Breast_MB"
"PLPP5","Thyroid and Breast_MB"
"PPM1H","Thyroid and Breast_MB"
"PRR15L","Thyroid and Breast_MB"
"RINL","Thyroid and Breast_MB"
"RRAGD","Thyroid and Breast_MB"
"SERP2","Thyroid and Breast_MB"
"SLC8A2","Thyroid and Breast_MB"
"SORCS1","Thyroid and Breast_MB"
"SPATA18","Thyroid and Breast_MB"
"SPR","Thyroid and Breast_MB"
"SQLE","Thyroid and Breast_MB"
"SSC5D","Thyroid and Breast_MB"
"SYCP2","Thyroid and Breast_MB"
"TATDN3","Thyroid and Breast_MB"
"TIMP4","Thyroid and Breast_MB"
"ZFP36L1","Thyroid and Breast_MB"
"ACADSB","Thyroid and Breast_TCGA and Breast_MB"
"ADAMTS9","Thyroid and Breast_TCGA and Breast_MB"
"ADGRG5","Thyroid and Breast_TCGA and Breast_MB"
"ADGRL2","Thyroid and Breast_TCGA and Breast_MB"
"AGR2","Thyroid and Breast_TCGA and Breast_MB"
"AKNA","Thyroid and Breast_TCGA and Breast_MB"
"ALDOA","Thyroid and Breast_TCGA and Breast_MB"
"ANXA1","Thyroid and Breast_TCGA and Breast_MB"
"ASB13","Thyroid and Breast_TCGA and Breast_MB"
"BLVRB","Thyroid and Breast_TCGA and Breast_MB"
"C8ORF4","Thyroid and Breast_TCGA and Breast_MB"
"CD47","Thyroid and Breast_TCGA and Breast_MB"
"CDK1","Thyroid and Breast_TCGA and Breast_MB"
"CHIC2","Thyroid and Breast_TCGA and Breast_MB"
"CILP","Thyroid and Breast_TCGA and Breast_MB"
"COG2","Thyroid and Breast_TCGA and Breast_MB"
"CYB5R1","Thyroid and Breast_TCGA and Breast_MB"
"ENTPD1","Thyroid and Breast_TCGA and Breast_MB"
"ERRFI1","Thyroid and Breast_TCGA and Breast_MB"
"ETS1","Thyroid and Breast_TCGA and Breast_MB"
"FARP1","Thyroid and Breast_TCGA and Breast_MB"
"FOXN2","Thyroid and Breast_TCGA and Breast_MB"
"FUOM","Thyroid and Breast_TCGA and Breast_MB"
"GBP1","Thyroid and Breast_TCGA and Breast_MB"
"GOT2","Thyroid and Breast_TCGA and Breast_MB"
"HENMT1","Thyroid and Breast_TCGA and Breast_MB"
"IGF1","Thyroid and Breast_TCGA and Breast_MB"
"KLF6","Thyroid and Breast_TCGA and Breast_MB"
"KLRB1","Thyroid and Breast_TCGA and Breast_MB"
"LAMP3","Thyroid and Breast_TCGA and Breast_MB"
"LMO4","Thyroid and Breast_TCGA and Breast_MB"
"MAP4K4","Thyroid and Breast_TCGA and Breast_MB"
"MEIS2","Thyroid and Breast_TCGA and Breast_MB"
"MEX3C","Thyroid and Breast_TCGA and Breast_MB"
"NCK2","Thyroid and Breast_TCGA and Breast_MB"
"NCOA7","Thyroid and Breast_TCGA and Breast_MB"
"NRIP3","Thyroid and Breast_TCGA and Breast_MB"
"ODC1","Thyroid and Breast_TCGA and Breast_MB"
"OSBPL6","Thyroid and Breast_TCGA and Breast_MB"
"PELI1","Thyroid and Breast_TCGA and Breast_MB"
"PGBD5","Thyroid and Breast_TCGA and Breast_MB"
"PPP1R15A","Thyroid and Breast_TCGA and Breast_MB"
"PRDM1","Thyroid and Breast_TCGA and Breast_MB"
"PVRL3","Thyroid and Breast_TCGA and Breast_MB"
"RBM38","Thyroid and Breast_TCGA and Breast_MB"
"RBMS1","Thyroid and Breast_TCGA and Breast_MB"
"ST3GAL1","Thyroid and Breast_TCGA and Breast_MB"
"TIA1","Thyroid and Breast_TCGA and Breast_MB"
"TP53INP1","Thyroid and Breast_TCGA and Breast_MB"
"TSPYL5","Thyroid and Breast_TCGA and Breast_MB"
"VIM","Thyroid and Breast_TCGA and Breast_MB"
"WT1","Thyroid and Breast_TCGA and Breast_MB"
"ACOT13","Prostate"
"ACSL3","Prostate"
"ADAP2","Prostate"
"ARFGAP3","Prostate"
"CCL3","Prostate"
"CPNE4","Prostate"
"ELMO2","Prostate"
"FCGR1A","Prostate"
"GATAD2A","Prostate"
"HLX","Prostate"
"KIAA1841","Prostate"
"MNX1","Prostate"
"MYCL","Prostate"
"POC1A","Prostate"
"RFPL2","Prostate"
"SLC10A5","Prostate"
"SLC15A1","Prostate"
"SNX8","Prostate"
"TDP2","Prostate"
"VSIG10L","Prostate"
"C3ORF17","Kidney"
"CD22","Kidney"
"GALNT16","Kidney"
"GSK3B","Kidney"
"MSL2","Kidney"
"MYO1D","Kidney"
"NDUFAF2","Kidney"
"PASK","Kidney"
"ZC3H4","Kidney"
"ZKSCAN4","Kidney"
"ZNF610","Kidney"
"ZNF780A","Kidney"
"ATP13A4","Thyroid and Lung"
"CASP10","Thyroid and Lung"
"CLEC9A","Thyroid and Lung"
"EDA2R","Thyroid and Lung"
"GNAQ","Thyroid and Lung"
"RITA1","Thyroid and Lung"
"RMDN2","Thyroid and Lung"
"SERPINB8","Thyroid and Lung"
"SNX25","Thyroid and Lung"
"TMEM154","Thyroid and Lung"
"TMEM215","Thyroid and Lung"
"TRANK1","Thyroid and Lung"
"ANTXR1","Kidney and Breast_TCGA and Breast_MB"
"CCNH","Kidney and Breast_TCGA and Breast_MB"
"DIO2","Kidney and Breast_TCGA and Breast_MB"
"PALLD","Kidney and Breast_TCGA and Breast_MB"
"WFDC1","Kidney and Breast_TCGA and Breast_MB"
"CTHRC1","Prostate and Breast_MB"
"PEX13","Prostate and Breast_MB"
"STK39","Prostate and Breast_MB"
"CHORDC1","Thyroid and Lung and Breast_MB"
"EIF4E3","Thyroid and Lung and Breast_MB"
"ITPR2","Thyroid and Lung and Breast_MB"
"HMGA1","Prostate and Breast_TCGA and Breast_MB"
"KCNS1","Prostate and Breast_TCGA and Breast_MB"
"MCM5","Prostate and Breast_TCGA and Breast_MB"
"FNDC1","Kidney and Thyroid and Breast_TCGA and Breast_MB"
"NEFH","Kidney and Thyroid and Breast_TCGA and Breast_MB"
"ZNF518B","Kidney and Thyroid and Breast_TCGA and Breast_MB"
"RANBP17","Kidney and Thyroid and Breast_TCGA"
"RFPL1S","Kidney and Thyroid and Breast_TCGA"
"HIST1H2BJ","Lung and Thyroid and Breast_TCGA and Breast_MB"
"RAB29","Lung and Thyroid and Breast_TCGA and Breast_MB"
"ALDH9A1","Prostate and Lung"
"HMGB2","Prostate and Breast_TCGA"
"TRIM5","Lung and Thyroid and Breast_TCGA"
"PODN","Kidney and Breast_MB"
"C9ORF40","Lung and Prostate and Breast_TCGA and Breast_MB"
